150.1.253.2,2018-03-31,17:02:21,青海,音乐,摇滚,Time (1972 Early Mix)Pink Floyd
150.1.253.2,2018-03-27,22:54:53,青海,电影电视,恐怖,"黑洞表面劳伦斯·菲什伯恩,山姆·尼尔,Kathleen Quinlan,"
150.1.253.2,2018-09-13,20:12:59,青海,音乐,中国特色,文昭关·一轮明月照窗前于魁智
150.1.253.2,2018-05-15,22:45:58,青海,电影电视,科幻,"女儿香江泽,董钰雯,薛诺琪,"
150.1.253.2,2018-05-24,15:59:12,青海,音乐,儿童,天上星星下凡来王旭东
150.1.253.2,2018-12-18,16:34:08,青海,音乐,古典,勃拉姆斯: 摇篮曲Various Artists
150.1.253.2,2018-01-10,15:16:16,青海,购物,女装,可爱
150.1.253.2,2018-06-14,18:35:11,青海,游戏,休闲益智,密室的逃离
150.1.253.2,2018-03-20,21:55:17,青海,购物,美妆,粉底液
150.1.253.2,2018-11-26,15:17:27,青海,购物,零食生鲜,咖喱
150.1.253.2,2018-10-16,22:09:15,青海,音乐,动漫ACG,你的酒馆打了样陶笛云光
150.1.253.2,2018-10-10,18:49:23,青海,电影电视,科幻,"异形：汇合斯蒂芬·布朗,"
150.1.253.2,2018-07-30,17:36:39,青海,游戏,经营策略,51农场
150.1.253.2,2018-06-23,17:34:55,青海,音乐,流行,侧脸于果
150.1.253.2,2018-09-22,18:08:48,青海,购物,游戏动漫,轩辕剑
150.1.253.2,2018-02-16,20:54:01,青海,音乐,民谣,影子马木尔
150.1.253.2,2018-05-19,15:34:38,青海,购物,运动健身,潜水装备
150.1.253.2,2018-06-29,22:44:23,青海,购物,家电数码,嵌入式电蒸箱
150.1.253.2,2018-12-26,17:25:53,青海,购物,母婴儿童,时髦孕妈
150.1.253.2,2018-11-02,18:57:59,青海,电影电视,恐怖,异度空间 粤语
150.1.253.2,2018-10-21,15:43:03,青海,购物,乐器,电吉他
150.1.253.2,2018-01-23,20:48:53,青海,购物,女装,高端
150.1.253.2,2018-11-21,17:46:29,青海,音乐,儿童,白龙马樊竹青
150.1.253.2,2018-08-15,15:10:12,青海,购物,家电数码,海尔
150.1.253.2,2018-06-03,20:32:51,青海,购物,母婴儿童,待产包
150.1.253.2,2018-11-29,20:04:04,青海,音乐,儿童,兰花草北京天使合唱团
150.1.253.2,2018-02-06,20:13:31,青海,音乐,古典,少女的祈祷尤大淳
150.1.253.2,2018-11-25,17:27:09,青海,音乐,流行,喜欢你G.E.M.邓紫棋
150.1.253.2,2018-07-22,22:08:31,青海,电影电视,恐怖,"我左眼见到鬼（粤语）郑秀文,刘青云,"
150.1.253.2,2018-11-07,21:30:11,青海,音乐,摇滚,白莲翁大涵
150.1.253.2,2018-10-13,21:30:21,青海,电影电视,战争,"带着爸爸去留学孙红雷,辛芷蕾,曾舜晞,"
150.1.253.2,2018-11-05,22:27:56,青海,音乐,动漫ACG,6番目の駅久石譲
150.1.253.2,2018-03-20,17:13:24,青海,电影电视,战争,"八九不离十李光洁,朱丹,"
150.1.253.2,2018-07-20,16:01:57,青海,音乐,动漫ACG,magnetまらしぃ
150.1.253.2,2018-03-10,23:24:51,青海,购物,游戏动漫,赛车游戏
150.1.253.2,2018-06-15,17:22:01,青海,电影电视,喜剧,"神探蒲松龄成龙,阮经天,钟楚曦,"
150.1.253.2,2018-04-27,19:47:24,青海,购物,母婴儿童,母女鞋
150.1.253.2,2018-07-16,19:30:22,青海,音乐,中国特色,人间第一情阎维文
150.1.253.2,2018-10-11,22:48:24,青海,游戏,休闲益智,神回避1
150.1.253.2,2018-06-15,16:04:46,青海,购物,美妆,猪鼻贴
150.1.253.2,2018-07-09,23:09:40,青海,购物,珠宝配饰,翡翠手镯
150.1.253.2,2018-06-01,21:30:41,青海,电影电视,战争,"美丽谎言刘之冰,李颖,"
150.1.253.2,2018-10-04,19:33:49,青海,电影电视,家庭,"温柔的背叛曹炳坤,贾清,张宇菲,"
150.1.253.2,2018-09-01,21:20:31,青海,音乐,嘻哈,Real One梦徐
150.1.253.2,2018-02-15,21:22:04,青海,电影电视,家庭,"纯真的年代李亚鹏,应采儿,高虎,"
150.1.253.2,2018-11-10,19:48:29,青海,音乐,中国特色,消灾吉祥神咒祺云法师
150.1.253.2,2018-06-11,20:48:05,青海,游戏,飞行射击,Delta's Battle Royale : borderlands shooter game
150.1.253.2,2018-03-21,21:33:29,青海,购物,乐器,黑管
150.1.253.2,2018-03-09,15:05:31,青海,音乐,摇滚,无悔这一生吴国良
150.1.253.2,2018-08-21,23:36:04,青海,购物,游戏动漫,网络游戏
150.1.253.2,2018-05-10,22:45:54,青海,购物,运动健身,安德玛
150.1.253.2,2018-11-05,23:41:22,青海,音乐,摇滚,Keep Talking (Remastered)Pink Floyd
150.1.253.2,2018-08-21,19:42:37,青海,电影电视,动作,"虎！虎！虎！约瑟夫·科顿,马丁·鲍尔萨姆,山村聪,"
150.1.253.2,2018-06-28,15:44:50,青海,购物,游戏动漫,vocaloid/V家
150.1.253.2,2018-09-30,15:56:59,青海,游戏,经营策略,Kids Math - Easy To Learn
150.1.253.2,2018-06-20,19:54:16,青海,音乐,民谣,丁香花(弦乐版)唐磊
150.1.253.2,2018-03-22,18:10:40,青海,电影电视,科幻,"极度深寒法米克·詹森,特里特·威廉斯,杰曼·翰苏,"
150.1.253.2,2018-12-18,22:16:46,青海,音乐,嘻哈,SpotlightMarshmello
150.1.253.2,2018-06-11,19:49:19,青海,音乐,中国特色,绿度母心咒印能法师
150.1.253.2,2018-06-27,16:04:03,青海,购物,游戏动漫,PUZ益智游戏
150.1.253.2,2018-10-17,15:17:24,青海,音乐,流行,我不愿让你一个人五月天
150.1.253.2,2018-07-19,19:05:10,青海,电影电视,动画,斗龙战士之星印罗盘
150.1.253.2,2018-10-13,20:56:01,青海,游戏,飞行射击,核心元素
150.1.253.2,2018-02-09,17:29:17,青海,购物,游戏动漫,古剑奇谭
150.1.253.2,2018-11-05,23:06:47,青海,游戏,飞行射击,family guy kill shot zombie 2019 free
150.1.253.2,2018-04-24,16:06:16,青海,游戏,休闲益智,Toy Crush – Jewels Legend
150.1.253.2,2018-06-14,15:18:16,青海,音乐,嘻哈,我不想看到你难过得和我一样 feat. wr lucky (prod. by ☆lilsp00k☆)血男孩
150.1.253.2,2018-03-11,21:46:46,青海,游戏,角色扮演,九天玄魔
150.1.253.2,2018-12-03,23:18:13,青海,游戏,经营策略,皇家守卫军
150.1.253.2,2018-01-06,23:16:28,青海,电影电视,喜剧,"摆渡人梁朝伟,金城武,陈奕迅,"
150.1.253.2,2018-04-19,19:15:44,青海,音乐,流行,"Sit Still, Look PrettyDaya"
150.1.253.2,2018-07-12,19:57:51,青海,游戏,角色扮演,巫术
150.1.253.2,2018-05-05,21:41:21,青海,电影电视,动画,"阿唐奇遇季冠霖,洪晃,石磊,"
150.1.253.2,2018-09-20,19:55:19,青海,音乐,嘻哈,生来倔强南征北战NZBZ
150.1.253.2,2018-12-08,19:27:46,青海,游戏,动作冒险,1990 tank war - free
150.1.253.2,2018-10-13,18:24:35,青海,音乐,儿童,嘀哩嘀哩新月合唱团
150.1.253.2,2018-05-18,22:18:36,青海,音乐,摇滚,最好的一天五月天
150.1.253.2,2018-04-16,16:51:56,青海,购物,运动健身,健身器材
150.1.253.2,2018-07-14,17:45:10,青海,音乐,嘻哈,DrowningWOMIN
150.1.253.2,2018-08-27,17:35:50,青海,购物,男装,国潮
150.1.253.2,2018-07-08,23:39:56,青海,电影电视,战争,"我家的故事徐帆,高发,廖京生,"
150.1.253.2,2018-11-25,23:32:41,青海,电影电视,动画,声之形
150.1.253.2,2018-02-15,20:10:48,青海,游戏,飞行射击,列车调度员世界
150.1.253.2,2018-08-20,17:17:08,青海,音乐,流行,雨水我问你蔡秋凤
150.1.253.2,2018-09-27,17:36:59,青海,游戏,跑酷竞速,台球3D豪华版2
150.1.253.2,2018-04-12,22:10:47,青海,音乐,中国特色,偶然间昆曲张军
150.1.253.2,2018-12-16,17:15:22,青海,电影电视,动作,"三不管林家栋,连凯,田蕊妮,"
150.1.253.2,2018-02-24,21:33:39,青海,音乐,嘻哈,4EVERFcyco
150.1.253.2,2018-12-04,16:12:40,青海,电影电视,家庭,"爱了别再说痛恬妞,李立群,"
150.1.253.2,2018-01-16,22:36:48,青海,游戏,扑克棋牌,铁路建设模拟器
150.1.253.2,2018-05-06,23:49:02,青海,电影电视,爱情,"如影随心陈晓,杜鹃,王嘉,"
150.1.253.2,2018-03-15,23:36:24,青海,音乐,动漫ACG,心做し [New arrange]まじ娘
150.1.253.2,2018-01-21,22:03:11,青海,购物,游戏动漫,日历台历
150.1.253.2,2018-12-14,23:47:10,青海,电影电视,家庭,"妈妈刘莉莉,刘威,"
150.1.253.2,2018-02-06,21:18:34,青海,购物,家电数码,iPhone  7P
150.1.253.2,2018-12-11,15:57:01,青海,购物,零食生鲜,都乐
150.1.253.2,2018-08-30,19:56:20,青海,购物,女装,铆钉
150.1.253.2,2018-09-18,15:22:39,青海,音乐,中国特色,骏马奔驰保边疆王宏伟
150.1.253.2,2018-11-03,18:22:20,青海,音乐,嘻哈,"i crash, u crashLil Peep"
150.1.253.2,2018-01-11,16:28:37,青海,电影电视,家庭,"夫妻的春天马苏,颜丙燕,邓瑛,"
150.1.253.2,2018-01-05,19:38:13,青海,音乐,民谣,家乡里王旭鹏
150.1.253.2,2018-03-24,23:11:31,青海,电影电视,动画,"淘气大侦探詹姆斯·麦卡沃伊,艾米莉·布朗特,"
150.1.253.2,2018-12-13,19:32:10,青海,电影电视,家庭,"小儿难养陈思诚,宋佳,"
150.1.253.2,2018-06-13,19:44:06,青海,游戏,角色扮演,武林宗师
150.1.253.2,2018-07-16,21:36:01,青海,音乐,嘻哈,庐山C-BLOCK
150.1.253.2,2018-01-12,15:16:18,青海,电影电视,喜剧,"摩登年代徐峥,张子枫,王宣予,"
150.1.253.2,2018-08-15,16:40:54,青海,音乐,儿童,27. MayYiruma
150.1.253.2,2018-01-10,17:42:27,青海,音乐,中国特色,寻梦·忒忒令·那一答可是湖山石边张继青
150.1.253.2,2018-10-19,18:41:38,青海,音乐,摇滚,最好的一天五月天
150.1.253.2,2018-04-05,20:24:26,青海,游戏,飞行射击,手枪实景射击
150.1.253.2,2018-11-28,16:40:04,青海,音乐,嘻哈,我离孤单几公里华晨宇
150.1.253.2,2018-06-01,15:57:30,青海,电影电视,动画,"地狱高中生活劳伦·格拉汉姆,Griffin Gluck,Andrew Daly,"
150.1.253.2,2018-11-19,18:07:45,青海,购物,母婴儿童,公主鞋
150.1.253.2,2018-07-26,15:17:36,青海,游戏,动作冒险,尊上你的宫铃掉了
150.1.253.2,2018-03-17,21:27:13,青海,电影电视,爱情,"倩女幽魂古天乐,刘亦菲,余少群,"
150.1.253.2,2018-08-02,15:14:37,青海,游戏,扑克棋牌,兰德里纳河的孩子
150.1.253.2,2018-03-23,23:16:40,青海,购物,男装,换季清仓
150.1.253.2,2018-04-05,21:36:01,青海,游戏,飞行射击,F18 战斗机空袭
150.1.253.2,2018-09-30,23:29:27,青海,游戏,跑酷竞速,Real Crime City Simulator Games Vegas
150.1.253.2,2018-09-07,19:08:16,青海,购物,零食生鲜,西柚水果礼盒
150.1.253.2,2018-10-18,17:07:24,青海,音乐,中国特色,一切如来心秘密全身舍利宝箧印陀罗尼祺云法师
150.1.253.2,2018-11-27,20:26:21,青海,音乐,中国特色,美丽的草原我的家华语群星
150.1.253.2,2018-07-24,22:11:27,青海,电影电视,战争,"傻阿甘邱心志,归亚蕾,张佩华,"
150.1.253.2,2018-09-17,19:27:02,青海,电影电视,家庭,"我的淘气天使李小璐,常铖,严顺开,"
150.1.253.2,2018-04-03,16:15:11,青海,购物,运动健身,冲锋衣
150.1.253.2,2018-12-10,23:50:49,青海,音乐,动漫ACG,雨き声残響すぃ
150.1.253.2,2018-04-09,21:11:33,青海,购物,女装,豹纹
150.1.253.2,2018-09-23,19:13:30,青海,电影电视,喜剧,"飞鹰计划成龙,郑裕玲,池田昌子,"
150.1.253.2,2018-02-15,20:53:58,青海,购物,零食生鲜,儿童奶
150.1.253.2,2018-08-04,15:42:43,青海,音乐,中国特色,标目·蝶恋花沈丰英
150.1.253.2,2018-02-13,16:23:47,青海,电影电视,家庭,"带上婆婆嫁俞小凡,刘芳,杜俊泽,"
150.1.253.2,2018-03-28,18:09:26,青海,音乐,嘻哈,Love the Way You Lie (Album)Eminem
150.1.253.2,2018-09-24,20:43:10,青海,游戏,经营策略,闹鬼的城堡
150.1.253.2,2018-05-17,20:21:07,青海,电影电视,恐怖,"鬼打鬼（粤语）洪金宝,钟发,林正英,"
150.1.253.2,2018-02-03,16:39:05,青海,购物,珠宝配饰,翡翠
150.1.253.2,2018-04-16,21:44:56,青海,音乐,动漫ACG,天命风流风倾
150.1.253.2,2018-06-11,16:06:46,青海,购物,家电数码,小浣熊
150.1.253.2,2018-02-27,23:25:18,青海,电影电视,爱情,"夏洛特烦恼沈腾,马丽,"
150.1.253.2,2018-04-22,22:56:02,青海,购物,零食生鲜,果冻/布丁
150.1.253.2,2018-09-15,15:53:32,青海,游戏,飞行射击,Tank Rush: Kursk
150.1.253.2,2018-11-15,22:24:55,青海,电影电视,科幻,"未来战警布鲁斯·威利斯,罗莎蒙德·派克,文·瑞姆斯,"
150.1.253.2,2018-07-09,22:48:26,青海,音乐,摇滚,逃薄荷绿乐队
150.1.253.2,2018-01-07,23:32:31,青海,游戏,扑克棋牌,切！水果达人
150.1.253.2,2018-09-20,17:43:40,青海,游戏,扑克棋牌,果冻消消乐
150.1.253.2,2018-06-13,16:50:53,青海,游戏,休闲益智,数独
150.1.253.2,2018-01-05,19:23:43,青海,音乐,古典,"-3.5513, -60,0102鲸鱼马戏团"
150.1.253.2,2018-05-10,22:39:17,青海,音乐,民谣,Midnite MileTerry Callier
150.1.253.2,2018-10-20,22:37:34,青海,音乐,古典,催眠与梦境阿D
150.1.253.2,2018-08-21,15:48:17,青海,游戏,动作冒险,【RPG】ANCIENT RUINS
150.1.253.2,2018-10-22,19:21:15,青海,购物,女装,简约
150.1.253.2,2018-03-30,17:35:38,青海,游戏,飞行射击,Mission IGI: Free Shooting Games FPS
150.1.253.2,2018-02-15,20:59:57,青海,购物,美妆,晒后美白
150.1.253.2,2018-03-14,18:41:44,青海,购物,零食生鲜,饮品甜品
150.1.253.2,2018-05-01,20:23:20,青海,音乐,动漫ACG,霧　綴じた街　ふたつのかげPorkkana
150.1.253.2,2018-04-29,18:58:02,青海,购物,男装,换季清仓
150.1.253.2,2018-12-07,21:16:04,青海,音乐,儿童,童年北京天使合唱团
150.1.253.2,2018-01-27,22:05:06,青海,电影电视,爱情,"影王少帅的新娘冯芷墨,陈锦昀,"
150.1.253.2,2018-04-28,17:30:56,青海,电影电视,喜剧,"大话西游之大圣娶亲周星驰,朱茵,蔡少芬,"
150.1.253.2,2018-02-07,16:50:39,青海,购物,游戏动漫,缘之空
150.1.253.2,2018-02-06,16:50:42,青海,游戏,跑酷竞速,变形金刚：飞行鲨
150.1.253.2,2018-03-08,20:09:36,青海,电影电视,家庭,"笨小孩李宗翰,陈展鹏,陶红,"
150.1.253.2,2018-03-31,17:19:02,青海,游戏,经营策略,天堂岛
150.1.253.2,2018-04-18,20:28:12,青海,购物,母婴儿童,牛仔裤
150.1.253.2,2018-08-26,16:48:17,青海,电影电视,动作,"黑狱逃杀秦阳明,刘钇彤,李柏谊,"
150.1.253.2,2018-11-07,21:43:09,青海,购物,零食生鲜,披萨
150.1.253.2,2018-05-26,18:02:45,青海,购物,零食生鲜,风味奶
150.1.253.2,2018-12-05,16:20:35,青海,音乐,儿童,"Hush, Little BabyNick Lachey"
150.1.253.2,2018-11-02,16:53:23,青海,游戏,飞行射击,火柴人忍者勇士：王国战争
150.1.253.2,2018-12-04,17:22:45,青海,购物,母婴儿童,纸尿裤
150.1.253.2,2018-06-13,15:21:20,青海,音乐,流行,谁明浪子心王杰
150.1.253.2,2018-06-05,15:09:28,青海,音乐,古典,All Is Hell That Ends WellTwo Steps From Hell
150.1.253.2,2018-12-01,21:27:46,青海,音乐,古典,Soto Wa Ame吉村弘
150.1.253.2,2018-12-02,21:28:20,青海,音乐,儿童,送你一朵山茶花好妹妹
150.1.253.2,2018-05-31,16:36:49,青海,购物,零食生鲜,泰式香料
150.1.253.2,2018-04-26,15:59:21,青海,电影电视,动作,"危机13小时约翰·卡拉辛斯基,詹姆斯·贝吉·戴尔,帕布罗·施雷柏,"
150.1.253.2,2018-10-28,17:47:53,青海,音乐,流行,一生放抹开谢宜君
150.1.253.2,2018-10-08,17:58:51,青海,电影电视,科幻,"时空游戏杨嘉辉,"
150.1.253.2,2018-01-11,16:37:46,青海,游戏,休闲益智,开局一只鲲
150.1.253.2,2018-12-30,20:42:51,青海,电影电视,战争,"继父回家范明,闫学晶,"
150.1.253.2,2018-05-03,16:17:55,青海,购物,运动健身,泳镜
150.1.253.2,2018-02-06,21:33:36,青海,购物,家电数码,荣耀9
150.1.253.2,2018-04-10,17:05:22,青海,电影电视,动作,"黑鹰坠落乔什·哈奈特,"
150.1.253.2,2018-05-27,15:47:11,青海,购物,美妆,氧气面膜
150.1.253.2,2018-12-16,23:37:38,青海,电影电视,爱情,"蜘蛛侠2托比·马奎尔,"
150.1.253.2,2018-05-02,22:47:41,青海,购物,零食生鲜,马卡龙
150.1.253.2,2018-05-01,23:59:33,青海,音乐,流行,富士山下陈奕迅
150.1.253.2,2018-05-19,18:06:37,青海,购物,游戏动漫,七原罪
150.1.253.2,2018-11-12,20:53:04,青海,电影电视,科幻,"记忆重现彼特·丁拉基,朱莉娅·奥蒙德,亨利·伊安·库斯克,"
150.1.253.2,2018-12-11,17:55:31,青海,购物,零食生鲜,黄油
150.1.253.2,2018-12-31,18:23:37,青海,购物,女装,蕾丝衫/雪纺衫
150.1.253.2,2018-06-02,22:41:33,青海,电影电视,战争,"京都纪事刘文治,李岚,张晞,"
150.1.253.2,2018-09-24,23:57:57,青海,购物,运动健身,分体泳衣
150.1.253.2,2018-01-25,18:07:55,青海,电影电视,动画,"魔发奇缘（普通话）曼迪·摩尔,扎卡里·列维,唐娜·墨菲,"
150.1.253.2,2018-02-10,20:15:06,青海,购物,零食生鲜,烘焙食材
150.1.253.2,2018-08-04,20:13:55,青海,购物,珠宝配饰,海水金珠
150.1.253.2,2018-06-30,20:23:13,青海,购物,零食生鲜,纯牛奶
150.1.253.2,2018-05-04,23:02:19,青海,电影电视,动画,"马小乐之玩具也疯狂姜广涛,"
150.1.253.2,2018-07-13,16:06:36,青海,音乐,动漫ACG,彼女は旅に出る鎖那
150.1.253.2,2018-12-10,19:28:55,青海,音乐,民谣,Far from MeJohn Prine
150.1.253.2,2018-12-28,18:04:28,青海,购物,零食生鲜,儿童奶
150.1.253.2,2018-08-11,18:31:13,青海,音乐,动漫ACG,セツナの愛GRANRODEO
150.1.253.2,2018-04-27,15:01:47,青海,电影电视,战争,"底线赵晓明,李歌,王劲松,"
150.1.253.2,2018-07-18,22:58:22,青海,电影电视,家庭,老威的X计划6
150.1.253.2,2018-07-20,16:28:32,青海,音乐,中国特色,风筝误·惊丑·锦地花刘异龙
150.1.253.2,2018-12-25,20:12:54,青海,音乐,摇滚,光辉岁月Beyond
150.1.253.2,2018-07-10,17:22:23,青海,音乐,中国特色,感恩印良法师
150.1.253.2,2018-06-20,19:21:50,青海,购物,零食生鲜,奶粉
150.1.253.2,2018-05-31,20:12:40,青海,音乐,摇滚,Old Yellow BricksArctic Monkeys
150.1.253.2,2018-09-24,23:42:18,青海,电影电视,喜剧,"我不是药神徐峥,王传君,周一围,"
150.1.253.2,2018-12-18,21:29:04,青海,购物,乐器,谱架
150.1.253.2,2018-08-14,16:15:08,青海,购物,男装,春新款
150.1.253.2,2018-07-22,18:36:44,青海,购物,男装,九分
150.1.253.2,2018-06-07,22:22:16,青海,购物,乐器,琵琶
150.1.253.2,2018-06-08,17:55:36,青海,电影电视,家庭,"青果巷何政军,王力可,朱琳,"
150.1.253.2,2018-01-19,21:03:29,青海,游戏,休闲益智,Quiz Dragon Ball Characters
150.1.253.2,2018-03-18,16:10:38,青海,购物,男装,阔腿裤
150.1.253.2,2018-02-06,22:08:01,青海,电影电视,家庭,"瑞莲杨紫茳,马苏,郑恕峰,"
150.1.253.2,2018-03-08,23:34:14,青海,音乐,古典,星愿星语莫日根
150.1.253.2,2018-03-19,21:34:58,青海,电影电视,科幻,"控制吴彦祖,姚晨,任达华,"
150.1.253.2,2018-11-30,22:05:05,青海,电影电视,动作,"钢铁飞龙之奥特曼崛起张页川,"
150.1.253.2,2018-12-24,21:49:40,青海,电影电视,爱情,"无限复活郑伊健,张柏芝,"
150.1.253.2,2018-04-10,17:48:01,青海,购物,游戏动漫,轩辕剑
150.1.253.2,2018-04-28,21:34:42,青海,购物,母婴儿童,户外玩具
150.1.253.2,2018-11-10,19:07:42,青海,电影电视,家庭,"回头是爱谢园,郑爽(大),石境,"
150.1.253.2,2018-01-27,16:19:38,青海,购物,运动健身,运动文胸
150.1.253.2,2018-12-13,20:54:22,青海,音乐,动漫ACG,天空之城钢琴iw ix
150.1.253.2,2018-01-30,23:21:14,青海,游戏,扑克棋牌,Summer爱的故事
150.1.253.2,2018-09-12,21:35:07,青海,购物,女装,女神
150.1.253.2,2018-03-19,15:10:46,青海,音乐,中国特色,四郎探母·一见娇儿泪满腮袁慧琴
150.1.253.2,2018-05-02,15:59:11,青海,电影电视,战争,"幸福一家人董洁,翟天临,邱泽,"
150.1.253.2,2018-10-17,18:40:55,青海,电影电视,喜剧,"鬼子也疯狂高子涵,"
150.1.253.2,2018-01-11,22:48:57,青海,购物,运动健身,温泉泳衣
150.1.253.2,2018-05-18,23:35:27,青海,游戏,经营策略,快递摩托车
150.1.253.2,2018-09-25,22:08:49,青海,电影电视,科幻,"蛇妖世界徐锦江,张慧仪,"
150.1.253.2,2018-04-13,20:54:07,青海,游戏,经营策略,The Chainsmokers - Don't Let Me Down - Piano Woode
150.1.253.2,2018-11-23,15:38:54,青海,音乐,儿童,舒曼: 异国与异国的人民华语群星
150.1.253.2,2018-01-11,22:24:55,青海,电影电视,科幻,"黑海夺金裘德·洛,康斯坦丁·哈宾斯基,"
150.1.253.2,2018-04-01,20:59:58,青海,购物,乐器,民谣吉他
150.1.253.2,2018-02-15,22:58:16,青海,电影电视,动作,"加勒比海盗3：世界的尽头约翰尼·德普,杰弗里·拉什,奥兰多·布鲁姆,"
150.1.253.2,2018-06-05,21:38:58,青海,游戏,跑酷竞速,Ticatue Cross
150.1.253.2,2018-05-29,16:26:36,青海,购物,游戏动漫,漫威漫画系列
150.1.253.2,2018-07-06,23:42:06,青海,电影电视,家庭,"有情有义陈小春,黄奕,"
150.1.253.2,2018-12-03,23:21:28,青海,电影电视,科幻,"火山高校张赫,申敏儿,金秀路,"
150.1.253.2,2018-06-16,15:21:08,青海,电影电视,恐怖,"野兽之尾朴海日,李敏芝,"
150.1.253.2,2018-08-24,17:22:58,青海,电影电视,爱情,"旋风辣妹秦立洋,孙雪宁,"
150.1.253.2,2018-04-28,21:04:23,青海,音乐,摇滚,Hey YouPink Floyd
150.1.253.2,2018-03-11,21:31:47,青海,音乐,古典,Shall We Talk (麦花臣版)陈辉阳
150.1.253.2,2018-05-31,20:52:42,青海,电影电视,恐怖,"阴影之下阿米德·加瓦丹,Narges Rashidi,"
150.1.253.2,2018-08-16,18:05:36,青海,购物,家电数码,honor/荣耀
150.1.253.2,2018-03-15,17:23:06,青海,购物,珠宝配饰,钻石
150.1.253.2,2018-09-14,19:05:02,青海,音乐,中国特色,武家坡·一马离了西凉界于魁智
150.1.253.2,2018-10-23,15:09:34,青海,购物,家电数码,个护健康
150.1.253.2,2018-04-26,19:47:59,青海,音乐,古典,"47.2978, 119.9019鲸鱼马戏团"
150.1.253.2,2018-12-12,20:52:48,青海,电影电视,喜剧,"赌侠之人定胜天（粤语）张家辉,杨恭如,杜德伟,"
150.1.253.2,2018-04-21,21:32:43,青海,音乐,民谣,The MoonThe Microphones
150.1.253.2,2018-07-28,18:05:05,青海,电影电视,恐怖,"巨鳄战狂蟒柯林·纳麦克,Yancy Butler,Stephen Billington,"
150.1.253.2,2018-02-14,23:40:21,青海,电影电视,动作,"非常人贩杰森·斯坦森,舒淇,弗朗西斯·贝尔兰德,"
150.1.253.2,2018-12-26,20:15:55,青海,音乐,儿童,Kiss Baby贝瓦儿歌
150.1.253.2,2018-11-25,19:01:09,青海,电影电视,喜剧,"高手高手高高手李奎,汤畅,"
150.1.253.2,2018-12-10,20:53:51,青海,电影电视,爱情,新片攻略
150.1.253.2,2018-06-30,19:44:48,青海,音乐,古典,"Antonio Vivaldi: Concerto for Violin and Strings in G minor, Op.8, No.2, R.315 ""L'estate"" - III. Presto (Tempo impetuoso d'estate)I Musici"
150.1.253.2,2018-07-04,23:36:34,青海,电影电视,科幻,卫斯理之蓝血人（粤语）
150.1.253.2,2018-10-16,23:43:31,青海,电影电视,动画,"小精灵Alexa PenaVega,Christopher Plummer,"
